date,nav,daily_ret,regime,exposure,dd,n_positions,breaker,month
2024-02-23,0.9978196573387969,7.936507936507937e-05,bear,0.0,-0.09044846356514401,0,0.5,2024-02
2024-02-26,0.9978988493750937,7.936507936507937e-05,bear,0.0,-0.09037627693526816,0,0.5,2024-02
2024-02-27,0.9979780476964727,7.936507936507937e-05,bear,0.0,-0.09030408457629471,0,0.5,2024-02
2024-02-28,0.9980572523034328,7.936507936507937e-05,bear,0.0,-0.09023188648776898,0,0.5,2024-02
2024-02-29,0.9981364631964728,7.936507936507937e-05,bear,0.0,-0.09015968266923624,0,0.5,2024-02
2024-03-01,0.9982156803760915,7.936507936507937e-05,bear,0.0,-0.09008747312024172,0,0.5,2024-03
2024-03-04,0.9982949038427881,7.936507936507937e-05,bear,0.0,-0.09001525784033061,0,0.5,2024-03
2024-03-05,0.9983741335970614,7.936507936507937e-05,bear,0.0,-0.08994303682904801,0,0.5,2024-03
2024-03-06,0.9984533696394104,7.936507936507937e-05,bear,0.0,-0.08987081008593914,0,0.5,2024-03
2024-03-07,0.9985326119703343,7.936507936507937e-05,bear,0.0,-0.08979857761054909,0,0.5,2024-03
2024-03-08,0.9986118605903319,7.936507936507937e-05,bear,0.0,-0.08972633940242294,0,0.5,2024-03
2024-03-11,0.9986911154999026,7.936507936507937e-05,bear,0.0,-0.08965409546110562,0,0.5,2024-03
2024-03-12,0.9987703766995455,7.936507936507937e-05,bear,0.0,-0.0895818457861422,0,0.5,2024-03
2024-03-13,0.9988496441897597,7.936507936507937e-05,bear,0.0,-0.0895095903770776,0,0.5,2024-03
2024-03-14,0.9989289179710447,7.936507936507937e-05,bear,0.0,-0.08943732923345674,0,0.5,2024-03
2024-03-15,0.9990081980438995,7.936507936507937e-05,bear,0.0,-0.08936506235482446,0,0.5,2024-03
2024-03-18,0.9990874844088237,7.936507936507937e-05,bear,0.0,-0.0892927897407256,0,0.5,2024-03
2024-03-19,0.9991667770663165,7.936507936507937e-05,bear,0.0,-0.08922051139070494,0,0.5,2024-03
2024-03-20,0.9992460760168774,7.936507936507937e-05,bear,0.0,-0.0891482273043073,0,0.5,2024-03
2024-03-21,0.9993253812610058,7.936507936507937e-05,bear,0.0,-0.08907593748107745,0,0.5,2024-03
2024-03-22,0.9994046927992012,7.936507936507937e-05,bear,0.0,-0.08900364192056,0,0.5,2024-03
2024-03-25,0.9994840106319631,7.936507936507937e-05,bear,0.0,-0.08893134062229964,0,0.5,2024-03
2024-03-26,0.9995633347597911,7.936507936507937e-05,bear,0.0,-0.08885903358584106,0,0.5,2024-03
2024-03-27,0.9996426651831848,7.936507936507937e-05,bear,0.0,-0.08878672081072878,0,0.5,2024-03
2024-03-28,0.9997220019026438,7.936507936507937e-05,bear,0.0,-0.08871440229650736,0,0.5,2024-03
2024-03-29,0.9998013449186679,7.936507936507937e-05,bear,0.0,-0.08864207804272131,0,0.5,2024-03
2024-04-01,0.9998806942317567,7.936507936507937e-05,bear,0.0,-0.08856974804891513,0,0.5,2024-04
2024-04-02,0.99996004984241,7.936507936507937e-05,bear,0.0,-0.08849741231463329,0,0.5,2024-04
2024-04-03,1.0000394117511278,7.936507936507937e-05,bear,0.0,-0.08842507083942011,0,0.5,2024-04
2024-04-08,1.0001187799584097,7.936507936507937e-05,bear,0.0,-0.08835272362281997,0,0.5,2024-04
2024-04-09,1.0001981544647556,7.936507936507937e-05,bear,0.0,-0.08828037066437737,0,0.5,2024-04
2024-04-10,1.0002775352706654,7.936507936507937e-05,bear,0.0,-0.08820801196363649,0,0.5,2024-04
2024-04-11,1.0003569223766393,7.936507936507937e-05,bear,0.0,-0.08813564752014152,0,0.5,2024-04
2024-04-12,1.0004363157831773,7.936507936507937e-05,bear,0.0,-0.08806327733343666,0,0.5,2024-04
2024-04-15,1.0005157154907791,7.936507936507937e-05,bear,0.0,-0.08799090140306629,0,0.5,2024-04
2024-04-16,1.0005951214999451,7.936507936507937e-05,bear,0.0,-0.08791851972857441,0,0.5,2024-04
2024-04-17,1.0006745338111753,7.936507936507937e-05,bear,0.0,-0.08784613230950519,0,0.5,2024-04
2024-04-18,1.00075395242497,7.936507936507937e-05,bear,0.0,-0.08777373914540264,0,0.5,2024-04
2024-04-19,1.0008333773418292,7.936507936507937e-05,bear,0.0,-0.08770134023581094,0,0.5,2024-04
2024-04-22,1.0009128085622532,7.936507936507937e-05,bear,0.0,-0.08762893558027408,0,0.5,2024-04
2024-04-23,1.0009922460867422,7.936507936507937e-05,bear,0.0,-0.08755652517833605,0,0.5,2024-04
2024-04-24,1.0010716899157968,7.936507936507937e-05,bear,0.0,-0.08748410902954064,0,0.5,2024-04
2024-04-25,1.0011511400499171,7.936507936507937e-05,bear,0.0,-0.08741168713343181,0,0.5,2024-04
2024-04-26,1.0012305964896038,7.936507936507937e-05,bear,0.0,-0.08733925948955337,0,0.5,2024-04
2024-04-29,1.001310059235357,7.936507936507937e-05,bear,0.0,-0.0872668260974493,0,0.5,2024-04
2024-04-30,1.0013895282876772,7.936507936507937e-05,bear,0.0,-0.0871943869566634,0,0.5,2024-04
2024-05-06,1.0014690036470653,7.936507936507937e-05,bear,0.0,-0.08712194206673923,0,0.5,2024-05
2024-05-07,1.0015484853140215,7.936507936507937e-05,bear,0.0,-0.08704949142722058,0,0.5,2024-05
2024-05-08,1.0016279732890465,7.936507936507937e-05,bear,0.0,-0.08697703503765125,0,0.5,2024-05
2024-05-09,1.001707467572641,7.936507936507937e-05,bear,0.0,-0.0869045728975748,0,0.5,2024-05
2024-05-10,1.0017869681653055,7.936507936507937e-05,bear,0.0,-0.08683210500653485,0,0.5,2024-05
2024-05-13,1.001866475067541,7.936507936507937e-05,bear,0.0,-0.08675963136407494,0,0.5,2024-05
2024-05-14,1.001945988279848,7.936507936507937e-05,bear,0.0,-0.08668715196973867,0,0.5,2024-05
2024-05-15,1.0020255078027274,7.936507936507937e-05,bear,0.0,-0.08661466682306963,0,0.5,2024-05
2024-05-16,1.00210503363668,7.936507936507937e-05,bear,0.0,-0.0865421759236112,0,0.5,2024-05
2024-05-17,1.0021845657822066,7.936507936507937e-05,bear,0.0,-0.08646967927090674,0,0.5,2024-05
2024-05-20,1.0022641042398084,7.936507936507937e-05,bear,0.0,-0.08639717686449966,0,0.5,2024-05
2024-05-21,1.0023436490099862,7.936507936507937e-05,bear,0.0,-0.08632466870393331,0,0.5,2024-05
2024-05-22,1.002423200093241,7.936507936507937e-05,bear,0.0,-0.0862521547887511,0,0.5,2024-05
2024-05-23,1.0025027574900738,7.936507936507937e-05,bear,0.0,-0.08617963511849619,0,0.5,2024-05
2024-05-24,1.0025823212009857,7.936507936507937e-05,bear,0.0,-0.08610710969271196,0,0.5,2024-05
2024-05-27,1.0026618912264778,7.936507936507937e-05,bear,0.0,-0.0860345785109416,0,0.5,2024-05
2024-05-28,1.0027414675670514,7.936507936507937e-05,bear,0.0,-0.08596204157272806,0,0.5,2024-05
2024-05-29,1.0028210502232076,7.936507936507937e-05,bear,0.0,-0.08588949887761475,0,0.5,2024-05
2024-05-30,1.0029006391954476,7.936507936507937e-05,bear,0.0,-0.08581695042514464,0,0.5,2024-05
2024-05-31,1.0029802344842726,7.936507936507937e-05,bear,0.0,-0.0857443962148609,0,0.5,2024-05
2024-06-03,1.0030598360901841,7.936507936507937e-05,bear,0.0,-0.0856718362463065,0,0.5,2024-06
2024-06-04,1.0031394440136834,7.936507936507937e-05,bear,0.0,-0.08559927051902443,0,0.5,2024-06
2024-06-05,1.0032190582552718,7.936507936507937e-05,bear,0.0,-0.08552669903255765,0,0.5,2024-06
2024-06-06,1.0032986788154508,7.936507936507937e-05,bear,0.0,-0.08545412178644915,0,0.5,2024-06
2024-06-07,1.0033783056947219,7.936507936507937e-05,bear,0.0,-0.0853815387802417,0,0.5,2024-06
2024-06-11,1.0034579388935865,7.936507936507937e-05,bear,0.0,-0.08530895001347827,0,0.5,2024-06
2024-06-12,1.0035375784125464,7.936507936507937e-05,bear,0.0,-0.08523635548570144,0,0.5,2024-06
2024-06-13,1.003617224252103,7.936507936507937e-05,bear,0.0,-0.08516375519645417,0,0.5,2024-06
2024-06-14,1.003696876412758,7.936507936507937e-05,bear,0.0,-0.08509114914527924,0,0.5,2024-06
2024-06-17,1.0037765348950132,7.936507936507937e-05,bear,0.0,-0.08501853733171923,0,0.5,2024-06
2024-06-18,1.00385619969937,7.936507936507937e-05,bear,0.0,-0.08494591975531689,0,0.5,2024-06
2024-06-19,1.0039358708263304,7.936507936507937e-05,bear,0.0,-0.08487329641561482,0,0.5,2024-06
2024-06-20,1.004015548276396,7.936507936507937e-05,bear,0.0,-0.08480066731215578,0,0.5,2024-06
2024-06-21,1.0040952320500687,7.936507936507937e-05,bear,0.0,-0.08472803244448214,0,0.5,2024-06
2024-06-24,1.0041749221478504,7.936507936507937e-05,bear,0.0,-0.08465539181213647,0,0.5,2024-06
2024-06-25,1.0042546185702432,7.936507936507937e-05,bear,0.0,-0.08458274541466113,0,0.5,2024-06
2024-06-26,1.004334321317749,7.936507936507937e-05,bear,0.0,-0.08451009325159871,0,0.5,2024-06
2024-06-27,1.0044140303908695,7.936507936507937e-05,bear,0.0,-0.08443743532249155,0,0.5,2024-06
2024-06-28,1.0044937457901069,7.936507936507937e-05,bear,0.0,-0.08436477162688225,0,0.5,2024-06
2024-07-01,1.0045734675159632,7.936507936507937e-05,bear,0.0,-0.08429210216431296,0,0.5,2024-07
2024-07-02,1.0046531955689406,7.936507936507937e-05,bear,0.0,-0.08421942693432605,0,0.5,2024-07
2024-07-03,1.0047329299495413,7.936507936507937e-05,bear,0.0,-0.0841467459364637,0,0.5,2024-07
2024-07-04,1.0048126706582676,7.936507936507937e-05,bear,0.0,-0.08407405917026804,0,0.5,2024-07
2024-07-05,1.0048924176956215,7.936507936507937e-05,bear,0.0,-0.08400136663528147,0,0.5,2024-07
2024-07-08,1.0049721710621053,7.936507936507937e-05,bear,0.0,-0.08392866833104616,0,0.5,2024-07
2024-07-09,1.0050519307582215,7.936507936507937e-05,bear,0.0,-0.08385596425710405,0,0.5,2024-07
2024-07-10,1.0051316967844721,7.936507936507937e-05,bear,0.0,-0.08378325441299753,0,0.5,2024-07
2024-07-11,1.0052114691413598,7.936507936507937e-05,bear,0.0,-0.08371053879826834,0,0.5,2024-07
2024-07-12,1.005291247829387,7.936507936507937e-05,bear,0.0,-0.08363781741245867,0,0.5,2024-07
2024-07-15,1.005371032849056,7.936507936507937e-05,bear,0.0,-0.08356509025511046,0,0.5,2024-07
2024-07-16,1.0054508242008693,7.936507936507937e-05,bear,0.0,-0.0834923573257657,0,0.5,2024-07
2024-07-17,1.0055306218853297,7.936507936507937e-05,bear,0.0,-0.08341961862396612,0,0.5,2024-07
2024-07-18,1.0056104259029397,7.936507936507937e-05,bear,0.0,-0.0833468741492537,0,0.5,2024-07
2024-07-19,1.005690236254202,7.936507936507937e-05,bear,0.0,-0.0832741239011702,0,0.5,2024-07
2024-07-22,1.005770052939619,7.936507936507937e-05,bear,0.0,-0.08320136787925758,0,0.5,2024-07
2024-07-23,1.0058498759596937,7.936507936507937e-05,bear,0.0,-0.0831286060830574,0,0.5,2024-07
2024-07-24,1.0059297053149285,7.936507936507937e-05,bear,0.0,-0.08305583851211164,0,0.5,2024-07
2024-07-25,1.0060095410058265,7.936507936507937e-05,bear,0.0,-0.08298306516596184,0,0.5,2024-07
2024-07-26,1.0060893830328905,7.936507936507937e-05,bear,0.0,-0.08291028604414956,0,0.5,2024-07
2024-07-29,1.0061692313966233,7.936507936507937e-05,bear,0.0,-0.08283750114621656,0,0.5,2024-07
2024-07-30,1.0062490860975277,7.936507936507937e-05,bear,0.0,-0.0827647104717044,0,0.5,2024-07
2024-07-31,1.006328947136107,7.936507936507937e-05,bear,0.0,-0.08269191402015445,0,0.5,2024-07
2024-08-01,1.0064088145128638,7.936507936507937e-05,bear,0.0,-0.08261911179110847,0,0.5,2024-08
2024-08-02,1.0064886882283013,7.936507936507937e-05,bear,0.0,-0.08254630378410778,0,0.5,2024-08
2024-08-05,1.0065685682829226,7.936507936507937e-05,bear,0.0,-0.08247348999869379,0,0.5,2024-08
2024-08-06,1.0066484546772307,7.936507936507937e-05,bear,0.0,-0.08240067043440802,0,0.5,2024-08
2024-08-07,1.006728347411729,7.936507936507937e-05,bear,0.0,-0.08232784509079163,0,0.5,2024-08
2024-08-08,1.0068082464869204,7.936507936507937e-05,bear,0.0,-0.08225501396738619,0,0.5,2024-08
2024-08-09,1.0068881519033082,7.936507936507937e-05,bear,0.0,-0.08218217706373285,0,0.5,2024-08
2024-08-12,1.0069680636613958,7.936507936507937e-05,bear,0.0,-0.08210933437937276,0,0.5,2024-08
2024-08-13,1.0070479817616864,7.936507936507937e-05,bear,0.0,-0.0820364859138473,0,0.5,2024-08
2024-08-14,1.0071279062046834,7.936507936507937e-05,bear,0.0,-0.08196363166669758,0,0.5,2024-08
2024-08-15,1.0072078369908901,7.936507936507937e-05,bear,0.0,-0.08189077163746478,0,0.5,2024-08
2024-08-16,1.0072877741208102,7.936507936507937e-05,bear,0.0,-0.08181790582568985,0,0.5,2024-08
2024-08-19,1.0073677175949467,7.936507936507937e-05,bear,0.0,-0.08174503423091414,0,0.5,2024-08
2024-08-20,1.0074476674138035,7.936507936507937e-05,bear,0.0,-0.08167215685267841,0,0.5,2024-08
2024-08-21,1.007527623577884,7.936507936507937e-05,bear,0.0,-0.0815992736905238,0,0.5,2024-08
2024-08-22,1.0076075860876919,7.936507936507937e-05,bear,0.0,-0.08152638474399129,0,0.5,2024-08
2024-08-23,1.0076875549437305,7.936507936507937e-05,bear,0.0,-0.0814534900126218,0,0.5,2024-08
2024-08-26,1.0077675301465039,7.936507936507937e-05,bear,0.0,-0.08138058949595608,0,0.5,2024-08
2024-08-27,1.0078475116965155,7.936507936507937e-05,bear,0.0,-0.0813076831935351,0,0.5,2024-08
2024-08-28,1.0079274995942693,7.936507936507937e-05,bear,0.0,-0.0812347711048996,0,0.5,2024-08
2024-08-29,1.008007493840269,7.936507936507937e-05,bear,0.0,-0.08116185322959034,0,0.5,2024-08
2024-08-30,1.0080874944350182,7.936507936507937e-05,bear,0.0,-0.08108892956714825,0,0.5,2024-08
2024-09-02,1.008167501379021,7.936507936507937e-05,bear,0.0,-0.08101600011711388,0,0.5,2024-09
2024-09-03,1.0082475146727814,7.936507936507937e-05,bear,0.0,-0.0809430648790278,0,0.5,2024-09
2024-09-04,1.008327534316803,7.936507936507937e-05,bear,0.0,-0.08087012385243095,0,0.5,2024-09
2024-09-05,1.00840756031159,7.936507936507937e-05,bear,0.0,-0.08079717703686365,0,0.5,2024-09
2024-09-06,1.0084875926576466,7.936507936507937e-05,bear,0.0,-0.08072422443186648,0,0.5,2024-09
2024-09-09,1.0085676313554766,7.936507936507937e-05,bear,0.0,-0.08065126603698018,0,0.5,2024-09
2024-09-10,1.0086476764055843,7.936507936507937e-05,bear,0.0,-0.08057830185174489,0,0.5,2024-09
2024-09-11,1.0087277278084736,7.936507936507937e-05,bear,0.0,-0.08050533187570136,0,0.5,2024-09
2024-09-12,1.008807785564649,7.936507936507937e-05,bear,0.0,-0.08043235610838992,0,0.5,2024-09
2024-09-13,1.0088878496746143,7.936507936507937e-05,bear,0.0,-0.08035937454935094,0,0.5,2024-09
2024-09-18,1.0089679201388742,7.936507936507937e-05,bear,0.0,-0.08028638719812474,0,0.5,2024-09
2024-09-19,1.009047996957933,7.936507936507937e-05,bear,0.0,-0.08021339405425147,0,0.5,2024-09
2024-09-20,1.0091280801322946,7.936507936507937e-05,bear,0.0,-0.08014039511727168,0,0.5,2024-09
2024-09-23,1.009208169662464,7.936507936507937e-05,bear,0.0,-0.08006739038672532,0,0.5,2024-09
2024-09-24,1.0092882655489452,7.936507936507937e-05,bear,0.0,-0.07999437986215271,0,0.5,2024-09
2024-09-25,1.009368367792243,7.936507936507937e-05,bear,0.0,-0.07992136354309402,0,1.0,2024-09
2024-09-26,1.0094484763928615,7.936507936507937e-05,bear,0.0,-0.07984834142908936,0,1.0,2024-09
2024-09-27,1.0095285913513055,7.936507936507937e-05,bull,0.0,-0.07977531351967891,0,1.0,2024-09
2024-09-30,1.0096087126680795,7.936507936507937e-05,bull,0.0,-0.07970227981440257,0,1.0,2024-09
2024-10-08,1.009688840343688,7.936507936507937e-05,bull,0.0,-0.07962924031280051,0,1.0,2024-10
2024-10-09,1.009768974378636,7.936507936507937e-05,bull,0.0,-0.07955619501441266,0,1.0,2024-10
2024-10-10,0.999599271039651,-0.010071316902208208,bull,1.0,-0.08882627626509688,10,1.0,2024-10
2024-10-11,0.9662827550692993,-0.033329872215393054,bull,0.5,-0.11919558004320512,10,0.5,2024-10
2024-10-14,0.9806271426869755,0.01484491733131202,bull,0.25,-0.10612011124389223,10,0.5,2024-10
2024-10-15,0.9777546991302234,-0.0029291903433158765,bull,0.125,-0.10873845558212085,10,0.5,2024-10
2024-10-16,0.9768791570002283,-0.0008954619505014102,bull,0.0625,-0.1095365463830922,10,0.5,2024-10
2024-10-17,0.9771377395325053,0.00026470268141544204,bull,0.03125,-0.10930083831921722,10,0.5,2024-10
2024-10-18,0.9780212786402794,0.0009042114248875062,bull,0.015625,-0.10849545796108762,10,0.5,2024-10
2024-10-21,0.9784525964227575,0.00044101063228170457,bull,0.0078125,-0.10810229497932107,10,0.5,2024-10
2024-10-22,0.9785280702020674,7.713585674556926e-05,bull,0.00390625,-0.10803349768571494,10,0.5,2024-10
2024-10-23,0.9786485345054096,0.00012310766242731972,bull,0.001953125,-0.10792368977465153,10,0.5,2024-10
2024-10-24,0.9787283447572191,8.155149575735398e-05,bull,0.0009765625,-0.10785093961722302,10,0.5,2024-10
2024-10-25,0.9788063901065461,7.974158482791539e-05,bull,0.00048828125,-0.10777979823724533,10,0.5,2024-10
2024-10-28,0.9788909574090053,8.639839636725032e-05,bull,0.000244140625,-0.10770271184260657,10,0.5,2024-10
2024-10-29,0.9789669867048848,7.766881009989776e-05,bull,0.0001220703125,-0.10763340817398007,10,0.5,2024-10
2024-10-30,0.9790457378483839,8.044310438302058e-05,bull,6.103515625e-05,-0.10756162343508582,10,0.5,2024-10
2024-10-31,0.9791244905489276,8.043822418013692e-05,bull,3.0517578125e-05,-0.10748983727688471,10,0.5,2024-10
2024-11-01,0.9792015637136232,7.871640985340189e-05,bull,1.52587890625e-05,-0.1074195820811174,10,0.5,2024-11
2024-11-04,0.9792794905438956,7.958201167162383e-05,bull,7.62939453125e-06,-0.10734854873588064,10,0.5,2024-11
2024-11-05,0.9793574927150948,7.965261393942747e-05,bull,3.814697265625e-06,-0.1072774467144506,10,0.5,2024-11
2024-11-06,0.9794352480210246,7.939420130868163e-05,bull,1.9073486328125e-06,-0.10720656972034223,10,0.5,2024-11
2024-11-07,0.9795129736112521,7.935755874069685e-05,bull,9.5367431640625e-07,-0.1071357198132555,10,0.5,2024-11
2024-11-08,0.9891817607033061,0.009871014833430192,bull,1.0,-0.09832224325929216,10,0.5,2024-11
2024-11-11,1.0036202905736908,0.01459643762549655,bull,0.5,-0.0851609601247287,10,0.5,2024-11
2024-11-12,0.9997523190344959,-0.003854018871005468,bull,0.25,-0.08868676704834046,10,0.5,2024-11
2024-11-13,0.9982110843467309,-0.0015416165168323514,bull,0.125,-0.09009166258026662,10,0.5,2024-11
2024-11-14,0.9957493907789855,-0.0024661052219796266,bull,0.0625,-0.09233559228270019,10,0.5,2024-11
2024-11-15,0.9946183400988964,-0.001135878857233618,bull,0.03125,-0.09336658909288977,10,0.5,2024-11
2024-11-18,0.9943208683510472,-0.0002990813016977786,bull,0.015625,-0.09363774619358652,10,0.5,2024-11
2024-11-19,0.9946719453887826,0.00035308223824941825,bull,0.0078125,-0.09331772578034785,10,0.5,2024-11
2024-11-20,0.994820081421535,0.00014892953746120286,bull,0.00390625,-0.093182694008624,10,0.5,2024-11
2024-11-21,0.9949051045041126,8.546578840282631e-05,bull,0.001953125,-0.09310519215263015,10,0.5,2024-11
2024-11-22,0.9949462949818004,4.140141356326989e-05,bull,0.0009765625,-0.09306764542563206,10,0.5,2024-11
2024-11-25,0.9950390170512493,9.319303958075053e-05,bull,0.00048828125,-0.09298312564281522,10,0.5,2024-11
2024-11-26,0.9951157025942281,7.70678753945159e-05,bull,0.000244140625,-0.09291322377936152,10,0.5,2024-11
2024-11-27,0.9951993683618949,8.407642191626969e-05,bull,0.0001220703125,-0.09283695916884932,10,0.5,2024-11
2024-11-28,0.9952780161404203,7.902715880421785e-05,bull,6.103515625e-05,-0.09276526865116023,10,0.5,2024-11
2024-11-29,0.9953570261001387,7.938481352646475e-05,bull,3.0517578125e-05,-0.09269324799118735,10,0.5,2024-11
2024-12-02,0.995436426757126,7.977103180580286e-05,bull,1.52587890625e-05,-0.09262087119541511,10,0.5,2024-12
2024-12-03,0.9955154235231166,7.93589262631607e-05,bull,7.62939453125e-06,-0.09254886256203959,10,0.5,2024-12
2024-12-04,0.995594365995934,7.929809117168832e-05,bull,3.814697265625e-06,-0.09247690341900919,10,0.5,2024-12
2024-12-05,0.9956734143777418,7.93981811345441e-05,bull,1.9073486328125e-06,-0.0924048477358031,10,0.5,2024-12
2024-12-06,0.995752465310726,7.939443982601513e-05,bull,9.5367431640625e-07,-0.09233278972710024,10,0.5,2024-12
2024-12-09,0.9846679590729415,-0.011131788897279393,bull,1.0,-0.10243674950084071,10,0.5,2024-12
2024-12-10,0.9968349872104759,0.012356478166497483,bull,0.5,-0.09134602879299732,10,0.5,2024-12
2024-12-11,1.0004440702441533,0.003620542095715393,bull,0.25,-0.08805620883980349,10,0.5,2024-12
2024-12-12,1.0020986515337178,0.0016538468653832822,bull,0.125,-0.0865479934593875,10,0.5,2024-12
2024-12-13,1.0013200097708908,-0.0007770110873169013,bull,0.0625,-0.08725775579620146,10,0.5,2024-12
2024-12-16,1.001093243875358,-0.00022646695693688527,bull,0.03125,-0.08746446175471405,10,0.5,2024-12
2024-12-17,1.0002719040183063,-0.0008204429128621305,bull,0.015625,-0.0882131450698021,10,0.5,2024-12
2024-12-18,1.0004812222652009,0.00020926134789332128,bull,0.0078125,-0.08802234332354815,10,0.5,2024-12
2024-12-19,1.000576254675061,9.498670014522823e-05,bull,0.00390625,-0.08793571757533442,10,0.5,2024-12
2024-12-20,1.0006930171237036,0.00011669520248661967,bull,0.001953125,-0.087829284049216,10,0.5,2024-12
2024-12-23,1.0007108105432887,1.7781096980437906e-05,bull,0.0009765625,-0.087813064653253,10,0.5,2024-12
2024-12-24,1.0007884607281698,7.759502951608323e-05,bull,0.00048828125,-0.08774228348108061,10,0.5,2024-12
2024-12-25,1.0008617444921069,7.322602808948933e-05,bull,0.000244140625,-0.08767548247190586,10,0.5,2024-12
2024-12-26,1.0009429854556469,8.117101486500349e-05,bull,0.0001220703125,-0.08760142816493185,10,0.5,2024-12
2024-12-27,1.0010238612692675,8.079962075349144e-05,bull,6.103515625e-05,-0.08752770670635164,10,0.5,2024-12
2024-12-30,1.0011020756591542,7.813439110982466e-05,bull,3.0517578125e-05,-0.08745641123931049,10,0.5,2024-12
2024-12-31,1.001180932052896,7.876958370086763e-05,bull,1.52587890625e-05,-0.08738453056071493,10,0.5,2024-12
2025-01-02,1.0012602591891846,7.923356683012211e-05,bull,7.62939453125e-06,-0.08731222078192709,10,0.5,2025-01
2025-01-03,1.0013394762413115,7.91173437672191e-05,bull,3.814697265625e-06,-0.08724001134914641,10,0.5,2025-01
2025-01-06,1.0014189240658251,7.93415483945481e-05,bull,1.9073486328125e-06,-0.0871675915583342,10,0.5,2025-01
2025-01-07,1.0014984386132424,7.940188217563898e-05,bull,9.5367431640625e-07,-0.08709511094699288,10,0.5,2025-01
2025-01-08,0.9935576680014662,-0.007928889657353545,bull,1.0,-0.09433343307995272,10,0.5,2025-01
2025-01-09,0.9943949321755852,0.0008426930827307392,bull,0.5,-0.09357023412874863,10,0.5,2025-01
2025-01-10,0.9864522450029447,-0.007987457413186008,bull,0.25,-0.1008103032816894,10,0.5,2025-01
2025-01-13,0.9855450573415789,-0.0009196468110456214,bull,0.125,-0.1016372402188015,10,0.5,2025-01
2025-01-14,0.9883857318223104,0.0028823385187419595,bull,0.0625,-0.09904785463248075,10,0.5,2025-01
2025-01-15,0.9881379627687534,-0.0002506805243940931,bull,0.03125,-0.09927370578873555,10,0.5,2025-01
2025-01-16,0.9883436655746768,0.0002081721517378204,bull,0.015625,-0.0990861996579428,10,0.5,2025-01
2025-01-17,0.9885110882280815,0.00016939720386376593,bull,0.0078125,-0.09893358737924264,10,0.5,2025-01
2025-01-20,0.9886614695207847,0.00015212909040069673,bull,0.00390625,-0.09879650896549999,10,0.5,2025-01
2025-01-21,0.9887260019580577,6.527253186512007e-05,bull,0.001953125,-0.09873768513191458,10,0.5,2025-01
2025-01-22,0.9887908881666927,6.562607689732301e-05,bull,0.0009765625,-0.0986785388219343,10,0.5,2025-01
2025-01-23,0.988867291126694,7.726907773481622e-05,bull,0.00048828125,-0.09860889454388638,10,0.5,2025-01
2025-01-24,0.9889475282458173,8.114043192983828e-05,bull,0.000244140625,-0.09853575528025196,10,0.5,2025-01
2025-01-27,0.9890244262009047,7.77573661807292e-05,bull,0.0001220703125,-0.09846565979487643,10,0.5,2025-01
2025-02-05,0.9891031337719429,7.958101837840827e-05,bull,6.103515625e-05,-0.09839391477397977,10,0.5,2025-02
2025-02-06,0.9891822541308253,7.999202123705106e-05,bull,3.0517578125e-05,-0.09832179348086288,10,0.5,2025-02
2025-02-07,0.9892609590890474,7.956567952318234e-05,bull,1.52587890625e-05,-0.09825005084164998,10,0.5,2025-02
2025-02-10,0.9893394720956514,7.936531395736935e-05,bull,7.62939453125e-06,-0.09817848317382387,10,0.5,2025-02
2025-02-11,0.9894179442823563,7.93177558543629e-05,bull,3.814697265625e-06,-0.09810695271492793,10,0.5,2025-02
2025-02-12,0.9894964887665453,7.938453576971856e-05,bull,1.9073486328125e-06,-0.09803535635405537,10,0.5,2025-02
2025-02-13,0.9895750120215169,7.935677979974624e-05,bull,9.5367431640625e-07,-0.09796377934444248,10,0.5,2025-02
2025-02-14,1.03647896888578,0.047398081291934686,bull,1.0,-0.055208993229540745,10,0.5,2025-02
2025-02-17,1.0357524775366411,-0.0007009224219184156,bull,1.0,-0.055871218430213046,10,1.0,2025-02
2025-02-18,1.0004398664120757,-0.0340936776791985,bull,1.0,-0.08806004079670765,10,1.0,2025-02
2025-02-19,1.012792854725079,0.012347557037391493,bull,0.5,-0.0767998101357686,10,0.5,2025-02
2025-02-20,1.0122323849837405,-0.0005533902996290472,bull,0.5,-0.07731070016545528,10,1.0,2025-02
2025-02-21,1.0253628176270224,0.012971757116319411,bull,0.5,-0.06534179867417463,10,1.0,2025-02
2025-02-24,1.0211782890951826,-0.004081022307327175,bull,0.5,-0.0691561596435117,10,1.0,2025-02
2025-02-25,1.018527327277021,-0.0025959833326563266,bull,0.5,-0.07157261473838294,10,1.0,2025-02
2025-02-26,1.0306115688085937,0.011864425438519328,bull,0.5,-0.06055735725086691,10,1.0,2025-02
2025-02-27,1.0433089070621167,0.01232019767466944,bull,0.5,-0.04898323818818385,10,1.0,2025-02
2025-02-28,1.0057945180379138,-0.03595712522942091,bull,1.0,-0.08317906698792978,10,1.0,2025-02
2025-03-03,1.0042127636155427,-0.0015726417215484127,bull,0.5,-0.08462089783837347,10,0.5,2025-03
2025-03-04,1.0054344748533033,0.0012165860483210114,bull,0.25,-0.08350726039375898,10,0.5,2025-03
2025-03-05,1.0053870600767,-4.715849494822651e-05,bull,0.125,-0.08355048081198983,10,0.5,2025-03
2025-03-06,1.0079963475236997,0.0025953063756365296,bull,0.0625,-0.08117201353189207,10,0.5,2025-03
