date,nav,daily_ret,big_trend,short_trend,invest,exposure,dd,n_positions,month
2024-07-31,2.447613682820812,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-07
2024-08-01,2.447807937875004,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-08
2024-08-02,2.448002208346264,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-05,2.4481964942358156,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-06,2.4483907955448823,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-07,2.4485851122746873,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-08,2.4487794444264552,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-09,2.44897379200141,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-12,2.449168155000775,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-13,2.4493625334257754,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-08
2024-08-14,2.4495569272776345,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-15,2.4497513365575774,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-16,2.4499457612668283,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-19,2.4501402014066116,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-20,2.450334656978152,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-21,2.450529127982674,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-22,2.450723614421403,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-23,2.4509181162955636,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-26,2.451112633606381,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-27,2.45130716635508,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-28,2.451501714542886,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-08
2024-08-29,2.4516962781710245,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-08
2024-08-30,2.4518908572407208,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-08
2024-09-02,2.4520854517532005,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-03,2.452280061709689,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-04,2.452474687111412,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-05,2.4526693279595952,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-06,2.4528639842554654,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-09,2.453058656000248,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-10,2.4532533431951684,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-11,2.453448045841454,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-12,2.4536427639403304,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-13,2.453837497493024,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-18,2.454032246500762,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-19,2.45422701096477,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-20,2.454421790886275,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-23,2.4546165862665044,7.936507936507937e-05,0,0,0,0.0,0.0,0,2024-09
2024-09-24,2.4548113971066843,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-25,2.455006223408042,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-26,2.4552010651718046,7.936507936507937e-05,0,1,0,0.0,0.0,0,2024-09
2024-09-27,2.601982781230587,0.05978399005317751,1,1,1,1.0,0.0,10,2024-09
2024-09-30,3.0115720360444245,0.15741428335668134,1,1,1,1.0,0.0,10,2024-09
2024-10-08,3.481258019187357,0.15596040125271116,1,1,1,1.0,0.0,10,2024-10
2024-10-09,3.1952147195085305,-0.08216664725862476,1,1,1,1.0,-0.08216664725862481,10,2024-10
2024-10-10,3.195468307978333,7.936507936507937e-05,1,0,0,0.0,-0.0820938033417405,0,2024-10
2024-10-11,3.1957219165742043,7.936507936507937e-05,1,0,0,0.0,-0.08202095364359302,0,2024-10
2024-10-14,3.1959755452977423,7.936507936507937e-05,1,0,0,0.0,-0.08194809816372337,0,2024-10
2024-10-15,3.196229194150544,7.936507936507937e-05,1,0,0,0.0,-0.08187523690167282,0,2024-10
2024-10-16,3.196482863134207,7.936507936507937e-05,1,0,0,0.0,-0.08180236985698242,0,2024-10
2024-10-17,3.1967365522503286,7.936507936507937e-05,1,0,0,0.0,-0.08172949702919328,0,2024-10
2024-10-18,3.4970276143399395,0.09393675618287103,1,1,1,1.0,0.0,10,2024-10
2024-10-21,3.601367550963144,0.02983674941408738,1,1,1,1.0,0.0,10,2024-10
2024-10-22,3.589542569146485,-0.003283469862301839,1,1,1,1.0,-0.003283469862301866,10,2024-10
2024-10-23,3.548000537028474,-0.011573071308606422,1,1,1,1.0,-0.014818541340052236,10,2024-10
2024-10-24,3.5482821243726828,7.936507936507937e-05,1,0,0,0.0,-0.014740352335396693,0,2024-10
2024-10-25,3.7165602371186583,0.047425234760814464,1,1,1,1.0,0.0,10,2024-10
2024-10-28,4.048403785887334,0.08928781658223449,1,1,1,1.0,0.0,10,2024-10
2024-10-29,4.048725087775103,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-10
2024-10-30,4.049046415163022,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-10
2024-10-31,4.049367768053115,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-10
2024-11-01,4.049689146447404,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-11
2024-11-04,4.0550665411072115,0.0013278536858872623,1,1,1,1.0,0.0,10,2024-11
2024-11-05,4.39983760728121,0.08502229560944771,1,1,1,1.0,0.0,10,2024-11
2024-11-06,4.388122601904472,-0.002662599491706441,1,1,1,1.0,-0.002662599491706448,10,2024-11
2024-11-07,4.5092629323934235,0.02760641428668739,1,1,1,1.0,0.0,10,2024-11
2024-11-08,4.609233051401505,0.022169946731187697,1,1,1,1.0,0.0,10,2024-11
2024-11-11,4.561595649324551,-0.010335212289269959,1,1,1,1.0,-0.01033521228926991,10,2024-11
2024-11-12,4.471682335341222,-0.0197109347025625,1,1,1,1.0,-0.029842430297261455,10,2024-11
2024-11-13,4.470306573630504,-0.0003076608773938674,1,1,1,1.0,-0.03014090982636655,10,2024-11
2024-11-14,4.470661359866506,7.936507936507937e-05,1,0,0,0.0,-0.030063936882702008,0,2024-11
2024-11-15,4.471016174260146,7.936507936507937e-05,1,0,0,0.0,-0.029986957830073636,0,2024-11
2024-11-18,4.471371016813659,7.936507936507937e-05,1,0,0,0.0,-0.02990997266799661,0,2024-11
2024-11-19,4.47172588752928,7.936507936507937e-05,1,0,0,0.0,-0.02983298139598611,0,2024-11
2024-11-20,4.6100341571602605,0.030929505320684877,1,1,1,1.0,0.0,10,2024-11
2024-11-21,4.516224250191069,-0.020349069827061243,1,1,1,1.0,-0.02034906982706124,10,2024-11
2024-11-22,4.516582680687116,7.936507936507937e-05,1,0,0,0.0,-0.020271319753237947,0,2024-11
2024-11-25,4.516941139630028,7.936507936507937e-05,1,0,0,0.0,-0.02019356350877395,0,2024-11
2024-11-26,4.517299627022062,7.936507936507937e-05,1,0,0,0.0,-0.02011580109317931,0,2024-11
2024-11-27,4.61696136918,0.022062238590898554,1,1,1,1.0,0.0,10,2024-11
2024-11-28,4.617327794685491,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-11
2024-11-29,4.718582735601892,0.02192933779424202,1,1,1,1.0,0.0,10,2024-11
2024-12-02,4.874242604099192,0.032988691142965564,1,1,1,1.0,0.0,10,2024-12
2024-12-03,4.854624474120927,-0.004024857105341218,1,1,1,1.0,-0.004024857105341103,10,2024-12
2024-12-04,4.855009761777604,7.936507936507937e-05,1,0,0,0.0,-0.003945811459079516,0,2024-12
2024-12-05,4.8553950800126655,7.936507936507937e-05,1,0,0,0.0,-0.0038667595393540007,0,2024-12
2024-12-06,4.884018204789401,0.005895117555842777,1,1,1,1.0,0.0,10,2024-12
2024-12-09,5.21260841047339,0.06727866111591582,1,1,1,1.0,0.0,10,2024-12
2024-12-10,5.213626351438387,0.00019528437297388224,1,1,1,1.0,0.0,10,2024-12
2024-12-11,5.169214735125677,-0.008518373454295992,1,1,1,1.0,-0.008518373454295911,10,2024-12
2024-12-12,5.216575605976839,0.0091621016494706,1,1,1,1.0,0.0,10,2024-12
2024-12-13,5.2169896199138215,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2024-12-16,5.217403666709053,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2024-12-17,5.217817746365141,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2024-12-18,5.218231858884694,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2024-12-19,5.332652442820557,0.021927079330721355,1,1,1,1.0,0.0,10,2024-12
2024-12-20,5.473772689394007,0.0264634247378043,1,1,1,1.0,0.0,10,2024-12
2024-12-23,5.4742071157979275,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2024-12-24,5.475053594643376,0.0001546304017264648,1,1,1,1.0,0.0,10,2024-12
2024-12-25,5.475488122706444,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2024-12-26,5.561160385553629,0.015646506928196812,1,1,1,1.0,0.0,10,2024-12
2024-12-27,5.566356064428994,0.0009342796314349422,1,1,1,1.0,0.0,10,2024-12
2024-12-30,5.566797838719823,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2024-12-31,5.5672396480721025,7.936507936507937e-05,1,0,0,0.0,0.0,0,2024-12
2025-01-02,5.567681492488616,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-03,5.568123371972147,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-06,5.568565286525478,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-07,5.569007236151394,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-08,5.569449220852675,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-09,5.569891240632108,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-10,5.5703332954924765,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-13,5.570775385436564,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-01-14,5.971371498152039,0.07191029704100738,1,1,1,1.0,0.0,10,2025-01
2025-01-15,5.889357759141104,-0.013734489478056403,1,1,1,1.0,-0.01373448947805639,10,2025-01
2025-01-16,5.89108986529201,0.0002941078164623197,1,1,1,1.0,-0.013444421082304845,10,2025-01
2025-01-17,5.883122089190587,-0.0013525130805363999,1,1,1,1.0,-0.014778750407467204,10,2025-01
2025-01-20,6.007959587405886,0.021219600124340602,1,1,1,1.0,0.0,10,2025-01
2025-01-21,6.127487900953142,0.01989499293534115,1,1,1,1.0,0.0,10,2025-01
2025-01-22,5.9898322832131745,-0.0224652614521777,1,1,1,1.0,-0.0224652614521776,10,2025-01
2025-01-23,5.990307666727715,7.936507936507937e-05,1,0,0,0.0,-0.02238767933007062,0,2025-01
2025-01-24,6.218618236735673,0.03811332951662495,1,1,1,1.0,0.0,10,2025-01
2025-01-27,6.219111777865573,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-01
2025-02-05,6.219605358165404,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-02
2025-02-06,6.425481385478068,0.033101139936857996,1,1,1,1.0,0.0,10,2025-02
2025-02-07,6.479166888184576,0.008355094270110218,1,1,1,1.0,0.0,10,2025-02
2025-02-10,6.559335377366827,0.012373271219243755,1,1,1,1.0,0.0,10,2025-02
2025-02-11,6.538226965998127,-0.003218071672556212,1,1,1,1.0,-0.0032180716725561972,10,2025-02
2025-02-12,6.91450754159637,0.05755085859745786,1,1,1,1.0,0.0,10,2025-02
2025-02-13,6.7439001985695315,-0.02467382412999001,1,1,1,1.0,-0.024673824129990012,10,2025-02
2025-02-14,7.206949335899501,0.06866192020875209,1,1,1,1.0,0.0,10,2025-02
2025-02-17,7.247060609741693,0.005565638382163841,1,1,1,1.0,0.0,10,2025-02
2025-02-18,7.247635773282149,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-02
2025-02-19,7.4966208184055745,0.034353967681611364,1,1,1,1.0,0.0,10,2025-02
2025-02-20,7.510933336385894,0.0019091959333437766,1,1,1,1.0,0.0,10,2025-02
2025-02-21,8.0250472613547,0.06844874024886333,1,1,1,1.0,0.0,10,2025-02
2025-02-24,7.871441263860717,-0.01914082154178536,1,1,1,1.0,-0.0191408215417853,10,2025-02
2025-02-25,7.872065981421342,7.936507936507937e-05,1,0,0,0.0,-0.019062975575240927,0,2025-02
2025-02-26,7.981068947674874,0.013846805465145816,1,1,1,1.0,-0.005480131424472415,10,2025-02
2025-02-27,7.981702365845325,7.936507936507937e-05,1,0,0,0.0,-0.005401201276172716,0,2025-02
2025-02-28,7.982335834287059,7.936507936507937e-05,1,0,0,0.0,-0.005322264863575563,0,2025-02
2025-03-03,7.982969353004067,7.936507936507937e-05,1,0,0,0.0,-0.005243322186183687,0,2025-03
2025-03-04,7.983602922000337,7.936507936507937e-05,1,0,0,0.0,-0.005164373243500046,0,2025-03
2025-03-05,7.984236541279861,7.936507936507937e-05,1,0,0,0.0,-0.005085418035027261,0,2025-03
2025-03-06,8.66757905421171,0.08558645643811433,1,1,1,1.0,0.0,10,2025-03
2025-03-07,8.478888123600182,-0.021769738635362225,1,1,1,1.0,-0.021769738635362166,10,2025-03
2025-03-10,8.47956105122904,7.936507936507937e-05,1,0,0,0.0,-0.021692101313031648,0,2025-03
2025-03-11,8.480234032264852,7.936507936507937e-05,1,0,0,0.0,-0.02161445782900881,0,2025-03
2025-03-12,8.480907066711858,7.936507936507937e-05,1,0,0,0.0,-0.021536808182804658,0,2025-03
2025-03-13,8.481580154574296,7.936507936507937e-05,1,0,0,0.0,-0.021459152373930198,0,2025-03
2025-03-14,8.48962661552058,0.0009486983321078222,1,1,1,1.0,-0.020530812303887903,10,2025-03
2025-03-17,8.967251899281377,0.056259869295972556,1,1,1,1.0,0.0,10,2025-03
2025-03-18,9.025981839395259,0.006549379985476866,1,1,1,1.0,0.0,10,2025-03
2025-03-19,8.924267328098338,-0.011269079985622387,1,1,1,1.0,-0.011269079985622432,10,2025-03
2025-03-20,8.924975603283109,7.936507936507937e-05,1,0,0,0.0,-0.0111906092776847,0,2025-03
2025-03-21,8.925683934680196,7.936507936507937e-05,1,0,0,0.0,-0.011112132341912969,0,2025-03
2025-03-24,8.92639232229406,7.936507936507937e-05,1,0,0,0.0,-0.01103364917781306,0,2025-03
2025-03-25,8.927100766129163,7.936507936507937e-05,1,0,0,0.0,-0.010955159784890603,0,2025-03
2025-03-26,8.927809266189968,7.936507936507937e-05,1,0,0,0.0,-0.01087666416265122,0,2025-03
2025-03-27,8.928517822480936,7.936507936507937e-05,1,0,0,0.0,-0.01079816231060054,0,2025-03
2025-03-28,8.92922643500653,7.936507936507937e-05,1,0,0,0.0,-0.01071965422824419,0,2025-03
2025-03-31,8.929935103771214,7.936507936507937e-05,1,0,0,0.0,-0.010641139915087595,0,2025-03
2025-04-01,8.93064382877945,7.936507936507937e-05,1,0,0,0.0,-0.010562619370636387,0,2025-04
2025-04-02,8.931352610035702,7.936507936507937e-05,1,0,0,0.0,-0.010484092594395991,0,2025-04
2025-04-03,8.932061447544436,7.936507936507937e-05,1,0,0,0.0,-0.010405559585871641,0,2025-04
2025-04-07,8.932770341310114,7.936507936507937e-05,0,0,0,0.0,-0.010327020344568965,0,2025-04
2025-04-08,8.933479291337203,7.936507936507937e-05,0,0,0,0.0,-0.010248474869992997,0,2025-04
2025-04-09,8.934188297630167,7.936507936507937e-05,0,0,0,0.0,-0.010169923161649361,0,2025-04
2025-04-10,8.934897360193471,7.936507936507937e-05,0,1,0,0.0,-0.0100913652190431,0,2025-04
2025-04-11,8.935606479031582,7.936507936507937e-05,0,1,0,0.0,-0.01001280104167944,0,2025-04
2025-04-14,8.936315654148967,7.936507936507937e-05,0,1,0,0.0,-0.009934230629063616,0,2025-04
2025-04-15,8.93702488555009,7.936507936507937e-05,0,1,0,0.0,-0.00985565398070086,0,2025-04
2025-04-16,8.93773417323942,7.936507936507937e-05,0,0,0,0.0,-0.009777071096096011,0,2025-04
2025-04-17,8.938443517221424,7.936507936507937e-05,0,0,0,0.0,-0.009698481974754303,0,2025-04
2025-04-18,8.93915291750057,7.936507936507937e-05,0,0,0,0.0,-0.009619886616180772,0,2025-04
2025-04-21,8.939862374081324,7.936507936507937e-05,0,1,0,0.0,-0.009541285019880453,0,2025-04
2025-04-22,8.940571886968156,7.936507936507937e-05,0,1,0,0.0,-0.009462677185358183,0,2025-04
2025-04-23,9.06675725877235,0.01411379198103892,1,1,1,1.0,0.0,10,2025-04
2025-04-24,9.067476842681778,7.936507936507937e-05,0,1,0,0.0,0.0,0,2025-04
2025-04-25,9.068196483701039,7.936507936507937e-05,0,1,0,0.0,0.0,0,2025-04
2025-04-28,9.068916181834666,7.936507936507937e-05,0,0,0,0.0,0.0,0,2025-04
2025-04-29,9.069635937087194,7.936507936507937e-05,0,0,0,0.0,0.0,0,2025-04
2025-04-30,9.070355749463154,7.936507936507937e-05,0,1,0,0.0,0.0,0,2025-04
2025-05-06,9.368052373104717,0.03282083215525299,1,1,1,1.0,0.0,10,2025-05
2025-05-07,9.428933221926059,0.006498773319855333,1,1,1,1.0,0.0,10,2025-05
2025-05-08,9.475627346683364,0.004952217144641903,1,1,1,1.0,0.0,10,2025-05
2025-05-09,9.328063032627242,-0.015573038982772182,1,1,1,1.0,-0.015573038982772213,10,2025-05
2025-05-12,9.414341318025395,0.009249324870165623,1,1,1,1.0,-0.006467754209373849,10,2025-05
2025-05-13,9.338477395804018,-0.008058335645439419,1,1,1,1.0,-0.014473970520521871,10,2025-05
2025-05-14,9.505785112947152,0.01791595246761617,1,1,1,1.0,0.0,10,2025-05
2025-05-15,9.506539540337068,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-16,9.507294027602175,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-19,9.508048574747223,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-20,9.508803181776965,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-21,9.51113261615295,0.00024497661077370596,1,1,1,1.0,0.0,10,2025-05
2025-05-22,9.511887467947885,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-23,9.512642379651691,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-26,9.513397351269123,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-27,9.514152382804939,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-28,9.514907474263893,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-05-29,9.828865500026788,0.03299643497449601,1,1,1,1.0,0.0,10,2025-05
2025-05-30,9.829645568717266,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-05
2025-06-03,10.090585699539396,0.026546240044765117,1,1,1,1.0,0.0,10,2025-06
2025-06-04,10.130088006081035,0.003914768450303429,1,1,1,1.0,0.0,10,2025-06
2025-06-05,9.937105658694817,-0.01905041173091202,1,1,1,1.0,-0.019050411730912112,10,2025-06
2025-06-06,9.919761308945029,-0.001745412632763144,1,1,1,1.0,-0.020762573534380758,10,2025-06
2025-06-09,10.348024059084358,0.043172687003380616,1,1,1,1.0,0.0,10,2025-06
2025-06-10,10.34884533083508,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-06
2025-06-11,10.332788478348943,-0.0015515598091212057,1,1,1,1.0,-0.001551559809121244,10,2025-06
2025-06-12,10.334356251548813,0.0001517279873825216,1,1,1,1.0,-0.0014000672367857857,10,2025-06
2025-06-13,10.335176438552905,7.936507936507937e-05,1,0,0,0.0,-0.0013208132738680518,0,2025-06
2025-06-16,10.495782345278606,0.015539735357260043,1,1,1,1.0,0.0,10,2025-06
2025-06-17,10.496615343877439,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-06
2025-06-18,10.493617585462914,-0.00028559286172882327,1,1,1,1.0,-0.00028559286172882516,10,2025-06
2025-06-19,10.49445041225541,7.936507936507937e-05,1,0,0,0.0,-0.00020625044846392339,0,2025-06
2025-06-20,10.495283305145273,7.936507936507937e-05,1,0,0,0.0,-0.0001269017381819702,0,2025-06
2025-06-23,10.496116264137745,7.936507936507937e-05,1,0,0,0.0,-4.754673038339447e-05,0,2025-06
2025-06-24,9.929447842563544,-0.05398839030683639,1,1,1,1.0,-0.05403337006578196,10,2025-06
2025-06-25,9.864416030994077,-0.006549388505844314,1,1,1,1.0,-0.06022887303878548,10,2025-06
2025-06-26,9.97156344017919,0.01086201239368391,1,1,1,1.0,-0.050021067410506305,10,2025-06
2025-06-27,9.883150494804248,-0.008866507835540983,1,1,1,1.0,-0.0584440630599099,10,2025-06
2025-06-30,10.18152467354801,0.030190188735932263,1,1,1,1.0,-0.030018311618251105,10,2025-06
2025-07-01,10.463651657431395,0.02770969898215362,1,1,1,1.0,-0.0031404110149917037,10,2025-07
2025-07-02,10.464482105975636,7.936507936507937e-05,1,0,0,0.0,-0.003061295174596074,0,2025-07
2025-07-03,10.537894942914106,0.0070154295449125865,1,1,1,1.0,0.0,10,2025-07
2025-07-04,10.38924013380677,-0.014106689230878709,1,1,1,1.0,-0.014106689230878584,10,2025-07
2025-07-07,10.390064676674532,7.936507936507937e-05,1,0,0,0.0,-0.014028443730023848,0,2025-07
2025-07-08,10.470043011823476,0.00769757818047976,1,1,1,1.0,-0.006438850591906366,10,2025-07
2025-07-09,10.502753529661728,0.0031242009035982836,1,1,1,1.0,-0.0033347659511454245,10,2025-07
2025-07-10,10.352491674825208,-0.014306900986693995,1,1,1,1.0,-0.01759395677156249,10,2025-07
2025-07-11,10.323218981610598,-0.0028275988171807213,1,1,1,1.0,-0.020371806937386494,10,2025-07
2025-07-14,10.428626768973016,0.01021074797988766,1,1,1,1.0,-0.01036907034403141,10,2025-07
2025-07-15,10.177507143908096,-0.024079836264928437,1,1,1,1.0,-0.034199221092856044,10,2025-07
2025-07-16,10.163893154559302,-0.0013376546099447616,1,1,1,1.0,-0.03549112895704942,10,2025-07
2025-07-17,10.400617896309685,0.023290754649874738,1,1,1,1.0,-0.013026989483960336,10,2025-07
2025-07-18,10.49907201762433,0.009466180018937143,1,1,1,1.0,-0.003684125292583267,10,2025-07
2025-07-21,10.59224000539408,0.008873925963490327,1,1,1,1.0,0.0,10,2025-07
2025-07-22,10.427156639225208,-0.015585312085527193,1,1,1,1.0,-0.01558531208552712,10,2025-07
2025-07-23,10.189282631413528,-0.02281293127570736,1,1,1,1.0,-0.03804269670771685,10,2025-07
2025-07-24,10.3817209030713,0.018886341523640108,1,1,1,1.0,-0.01987484254657887,10,2025-07
2025-07-25,10.347311457719108,-0.0033144259678577035,1,1,1,1.0,-0.023123394820193124,10,2025-07
2025-07-28,10.463146797533225,0.011194728242929608,1,1,1,1.0,-0.012187526698329568,10,2025-07
2025-07-29,10.45094631226591,-0.0011660435912255185,1,1,1,1.0,-0.013339359102155673,10,2025-07
2025-07-30,10.371716582351425,-0.007581105820196833,1,1,1,1.0,-0.0208193378294255,10,2025-07
2025-07-31,10.372539734461135,7.936507936507937e-05,1,0,0,0.0,-0.020741625078459607,0,2025-07
2025-08-01,10.37336295190038,7.936507936507937e-05,1,0,0,0.0,-0.020663906159814945,0,2025-08
2025-08-04,10.37418623467434,7.936507936507937e-05,1,0,0,0.0,-0.020586181073002155,0,2025-08
2025-08-05,10.32626303271311,-0.004619466132297998,1,1,1,1.0,-0.02511055003904012,10,2025-08
2025-08-06,10.339957762604884,0.0013262038598465084,1,1,1,1.0,-0.023817647887578234,10,2025-08
2025-08-07,10.677265533522826,0.03262177454320338,1,1,1,1.0,0.0,10,2025-08
2025-08-08,10.678112935549297,7.936507936507937e-05,1,0,0,0.0,0.0,0,2025-08
2025-08-11,10.862463159583706,0.017264307387185828,1,1,1,1.0,0.0,10,2025-08
2025-08-12,10.74873967607275,-0.010469401077841268,1,1,1,1.0,-0.010469401077841198,10,2025-08
2025-08-13,10.719998500746495,-0.0026739111926056603,1,1,1,1.0,-0.013115318021724895,10,2025-08
2025-08-14,10.408068669388758,-0.02909793609915299,1,1,1,1.0,-0.04183162543516167,10,2025-08
2025-08-15,10.693582713908501,0.027431990851431644,1,1,1,1.0,-0.01554715934996801,10,2025-08
2025-08-18,11.504503597885293,0.07583247875588746,1,1,1,1.0,0.0,10,2025-08
2025-08-19,11.738616995390778,0.0203497174400917,1,1,1,1.0,0.0,10,2025-08
2025-08-20,11.636088967391599,-0.008734251065473632,1,1,1,1.0,-0.008734251065473682,10,2025-08
2025-08-21,11.397750183722502,-0.02048272270322148,1,1,1,1.0,-0.02903807252610071,10,2025-08
2025-08-22,11.411729616754855,0.0012265081096720643,1,1,1,1.0,-0.02784717984787113,10,2025-08
2025-08-25,11.613063468952923,0.017642711399546995,1,1,1,1.0,-0.010695768205671441,10,2025-08
2025-08-26,11.530958407116529,-0.007070060544825041,1,1,1,1.0,-0.017690209021709057,10,2025-08
2025-08-27,11.276899521845724,-0.0220327639993921,1,1,1,1.0,-0.03933320882062593,10,2025-08
2025-08-28,11.495713047202754,0.019403695575467565,1,1,1,1.0,-0.020692722855120117,10,2025-08
2025-08-29,11.375062107543412,-0.010495298479001169,1,1,1,1.0,-0.030970845031413625,10,2025-08
2025-09-01,11.388875357196266,0.0012143449875051003,1,1,1,1.0,-0.02979410933433128,10,2025-09
2025-09-02,10.917510964450146,-0.04138814219687457,1,1,1,1.0,-0.06994912869744731,10,2025-09
2025-09-03,10.63720297383365,-0.025675082125334314,1,1,1,1.0,-0.09382826119887913,10,2025-09
2025-09-04,10.638047196291891,7.936507936507937e-05,1,0,0,0.0,-0.09375634280691078,0,2025-09
2025-09-05,10.795946639723942,0.014842897433947077,1,1,1,1.0,-0.0803050611530285,10,2025-09
2025-09-08,10.72195475509395,-0.006853672688389979,1,1,1,1.0,-0.0866083492370545,10,2025-09
2025-09-09,10.722805703884038,7.936507936507937e-05,1,0,0,0.0,-0.0865358578362002,0,2025-09
2025-09-10,10.749470424640371,0.0024867298254481643,1,1,1,1.0,-0.08426431930940415,10,2025-09
2025-09-11,11.047566184696851,0.02773120426222798,1,1,1,1.0,-0.05886986609796291,10,2025-09
2025-09-12,10.989072834995348,-0.005294681989099891,1,1,1,1.0,-0.06385285086733322,10,2025-09
2025-09-15,11.06269708550152,0.006699769089864663,1,1,1,1.0,-0.05758088113400929,10,2025-09
2025-09-16,11.550053289935782,0.04405401329057246,1,1,1,1.0,-0.01606353674619731,10,2025-09
2025-09-17,11.726932760237696,0.0153141691957422,1,1,1,1.0,-0.0009953672700684902,10,2025-09
2025-09-18,11.22216601138695,-0.04304337367416744,1,1,1,1.0,-0.04399589697888732,10,2025-09
2025-09-19,11.223056659483092,7.936507936507937e-05,1,0,0,0.0,-0.04392002363737768,0,2025-09
2025-09-22,11.419787255140319,0.01752914572439558,1,1,1,1.0,-0.027160758407540612,10,2025-09
2025-09-23,11.435225086393325,0.0013518492865142975,1,1,1,1.0,-0.02584562637290075,10,2025-09
2025-09-24,11.620790507104418,0.01622752672633412,1,1,1,1.0,-0.010037510239291808,10,2025-09
