date,nav,daily_ret,regime,exposure,dd,n_positions,month
2024-06-24,1.299277700600739,7.936507936507937e-05,bear,0.0,-0.1035455995508459,0,2024-06
2024-06-25,1.2993808178785644,7.936507936507937e-05,bear,0.0,-0.10347445237620712,0,2024-06
2024-06-26,1.299483943340301,7.936507936507937e-05,bear,0.0,-0.10340329955496703,0,2024-06
2024-06-27,1.2995870769865978,7.936507936507937e-05,bear,0.0,-0.10333214108667772,0,2024-06
2024-06-28,1.2996902188181048,7.936507936507937e-05,bear,0.0,-0.1032609769708909,0,2024-06
2024-07-01,1.2997933688354713,7.936507936507937e-05,bear,0.0,-0.10318980720715845,0,2024-07
2024-07-02,1.2998965270393472,7.936507936507937e-05,bear,0.0,-0.10311863179503195,0,2024-07
2024-07-03,1.2999996934303821,7.936507936507937e-05,bear,0.0,-0.10304745073406327,0,2024-07
2024-07-04,1.300102868009226,7.936507936507937e-05,bear,0.0,-0.10297626402380398,0,2024-07
2024-07-05,1.3002060507765283,7.936507936507937e-05,bear,0.0,-0.10290507166380584,0,2024-07
2024-07-08,1.3003092417329392,7.936507936507937e-05,bear,0.0,-0.10283387365362041,0,2024-07
2024-07-09,1.3004124408791085,7.936507936507937e-05,bear,0.0,-0.10276266999279926,0,2024-07
2024-07-10,1.3005156482156863,7.936507936507937e-05,bear,0.0,-0.10269146068089381,0,2024-07
2024-07-11,1.3006188637433225,7.936507936507937e-05,bear,0.0,-0.1026202457174558,0,2024-07
2024-07-12,1.3007220874626673,7.936507936507937e-05,bear,0.0,-0.10254902510203649,0,2024-07
2024-07-15,1.3008253193743706,7.936507936507937e-05,bear,0.0,-0.10247779883418746,0,2024-07
2024-07-16,1.300928559479083,7.936507936507937e-05,bear,0.0,-0.10240656691345998,0,2024-07
2024-07-17,1.3010318077774543,7.936507936507937e-05,bear,0.0,-0.10233532933940548,0,2024-07
2024-07-18,1.3011350642701351,7.936507936507937e-05,bear,0.0,-0.10226408611157521,0,2024-07
2024-07-19,1.3012383289577756,7.936507936507937e-05,bear,0.0,-0.1021928372295206,0,2024-07
2024-07-22,1.3013416018410262,7.936507936507937e-05,bear,0.0,-0.10212158269279278,0,2024-07
2024-07-23,1.3014448829205374,7.936507936507937e-05,bear,0.0,-0.10205032250094301,0,2024-07
2024-07-24,1.3015481721969597,7.936507936507937e-05,bear,0.0,-0.1019790566535224,0,2024-07
2024-07-25,1.3016514696709436,7.936507936507937e-05,bear,0.0,-0.10190778515008223,0,2024-07
2024-07-26,1.3017547753431398,7.936507936507937e-05,bear,0.0,-0.10183650799017345,0,2024-07
2024-07-29,1.3018580892141989,7.936507936507937e-05,bear,0.0,-0.10176522517334718,0,2024-07
2024-07-30,1.3019614112847715,7.936507936507937e-05,bear,0.0,-0.10169393669915455,0,2024-07
2024-07-31,1.3020647415555084,7.936507936507937e-05,bear,0.0,-0.10162264256714651,0,2024-07
2024-08-01,1.3021680800270605,7.936507936507937e-05,bear,0.0,-0.10155134277687401,0,2024-08
2024-08-02,1.3022714267000786,7.936507936507937e-05,bear,0.0,-0.10148003732788805,0,2024-08
2024-08-05,1.3023747815752136,7.936507936507937e-05,bear,0.0,-0.1014087262197394,0,2024-08
2024-08-06,1.3024781446531164,7.936507936507937e-05,bear,0.0,-0.10133740945197904,0,2024-08
2024-08-07,1.302581515934438,7.936507936507937e-05,bear,0.0,-0.10126608702415779,0,2024-08
2024-08-08,1.3026848954198298,7.936507936507937e-05,bear,0.0,-0.10119475893582629,0,2024-08
2024-08-09,1.3027882831099424,7.936507936507937e-05,bear,0.0,-0.10112342518653551,0,2024-08
2024-08-12,1.3028916790054275,7.936507936507937e-05,bear,0.0,-0.10105208577583595,0,2024-08
2024-08-13,1.302995083106936,7.936507936507937e-05,bear,0.0,-0.10098074070327843,0,2024-08
2024-08-14,1.303098495415119,7.936507936507937e-05,bear,0.0,-0.1009093899684136,0,2024-08
2024-08-15,1.3032019159306283,7.936507936507937e-05,bear,0.0,-0.10083803357079195,0,2024-08
2024-08-16,1.303305344654115,7.936507936507937e-05,bear,0.0,-0.10076667150996416,0,2024-08
2024-08-19,1.3034087815862305,7.936507936507937e-05,bear,0.0,-0.10069530378548071,0,2024-08
2024-08-20,1.3035122267276262,7.936507936507937e-05,bear,0.0,-0.10062393039689227,0,2024-08
2024-08-21,1.3036156800789538,7.936507936507937e-05,bear,0.0,-0.1005525513437492,0,2024-08
2024-08-22,1.3037191416408649,7.936507936507937e-05,bear,0.0,-0.10048116662560182,0,2024-08
2024-08-23,1.303822611414011,7.936507936507937e-05,bear,0.0,-0.10040977624200066,0,2024-08
2024-08-26,1.3039260893990439,7.936507936507937e-05,bear,0.0,-0.10033838019249607,0,2024-08
2024-08-27,1.3040295755966154,7.936507936507937e-05,bear,0.0,-0.10026697847663822,0,2024-08
2024-08-28,1.304133070007377,7.936507936507937e-05,bear,0.0,-0.10019557109397764,0,2024-08
2024-08-29,1.304236572631981,7.936507936507937e-05,bear,0.0,-0.10012415804406437,0,2024-08
2024-08-30,1.3043400834710788,7.936507936507937e-05,bear,0.0,-0.10005273932644874,0,2024-08
2024-09-02,1.3044436025253225,7.936507936507937e-05,bear,0.0,-0.09998131494068098,0,2024-09
2024-09-03,1.3045471297953644,7.936507936507937e-05,bear,0.0,-0.09990988488631111,0,2024-09
2024-09-04,1.3046506652818561,7.936507936507937e-05,bear,0.0,-0.09983844916288934,0,2024-09
2024-09-05,1.30475420898545,7.936507936507937e-05,bear,0.0,-0.0997670077699657,0,2024-09
2024-09-06,1.3048577609067982,7.936507936507937e-05,bear,0.0,-0.09969556070709022,0,2024-09
2024-09-09,1.3049613210465527,7.936507936507937e-05,bear,0.0,-0.09962410797381299,0,2024-09
2024-09-10,1.305064889405366,7.936507936507937e-05,bear,0.0,-0.09955264956968386,0,2024-09
2024-09-11,1.3051684659838902,7.936507936507937e-05,bear,0.0,-0.09948118549425289,0,2024-09
2024-09-12,1.305272050782778,7.936507936507937e-05,bear,0.0,-0.09940971574706982,0,2024-09
2024-09-13,1.3053756438026813,7.936507936507937e-05,bear,0.0,-0.09933824032768468,0,2024-09
2024-09-18,1.305479245044253,7.936507936507937e-05,bear,0.0,-0.09926675923564722,0,2024-09
2024-09-19,1.3055828545081454,7.936507936507937e-05,bear,0.0,-0.09919527247050718,0,2024-09
2024-09-20,1.3056864721950112,7.936507936507937e-05,bear,0.0,-0.09912378003181428,0,2024-09
2024-09-23,1.3057900981055028,7.936507936507937e-05,bear,0.0,-0.09905228191911843,0,2024-09
2024-09-24,1.3058937322402733,7.936507936507937e-05,bear,0.0,-0.09898077813196904,0,2024-09
2024-09-25,1.305997374599975,7.936507936507937e-05,bear,0.0,-0.098909268669916,0,2024-09
2024-09-26,1.3061010251852607,7.936507936507937e-05,bear,0.0,-0.09883775353250879,0,2024-09
2024-09-27,1.3062046839967834,7.936507936507937e-05,bull,0.0,-0.09876623271929708,0,2024-09
2024-09-30,1.3063083510351958,7.936507936507937e-05,bull,0.0,-0.09869470622983034,0,2024-09
2024-10-08,1.3064120263011512,7.936507936507937e-05,bull,0.0,-0.09862317406365799,0,2024-10
2024-10-09,1.3065157097953022,7.936507936507937e-05,bull,0.0,-0.09855163622032961,0,2024-10
2024-10-10,1.2933573760442403,-0.010071316902208208,bull,1.0,-0.1076304083629317,10,2024-10
2024-10-11,1.207039856488662,-0.06673910951015119,bull,1.0,-0.16718636026272687,10,2024-10
2024-10-14,1.2784260935873324,0.05914157408715284,bull,1.0,-0.11793245068741359,10,2024-10
2024-10-15,1.2477578299248404,-0.023989078302082568,bull,1.0,-0.13909243819559924,10,2024-10
2024-10-16,1.2283952893746282,-0.015517867398498753,bull,1.0,-0.1524518875820448,10,2024-10
2024-10-17,1.235778151857946,0.006010168344976685,bull,1.0,-0.1473579807459457,10,2024-10
2024-10-18,1.301113163404981,0.0528695311928004,bull,1.0,-0.10227919691270106,10,2024-10
2024-10-21,1.3614457753959543,0.04636999585269311,bull,1.0,-0.060651886996666744,10,2024-10
2024-10-22,1.360776875424226,-0.0004913159112295076,bull,1.0,-0.06111340367076879,10,2024-10
2024-10-23,1.3913611080861812,0.02247556760723214,bull,1.0,-0.04001139449944715,10,2024-10
2024-10-24,1.394586638578866,0.0023182554650542867,bull,1.0,-0.0377858956683557,10,2024-10
2024-10-25,1.39577266236918,0.000850448267253257,bull,1.0,-0.03696758235060012,10,2024-10
2024-10-28,1.436093507880282,0.028887831520257323,bull,1.0,-0.009147664120998133,10,2024-10
2024-10-29,1.416251761075123,-0.013816472741002658,bull,1.0,-0.022837748410029186,10,2024-10
2024-10-30,1.441378513145593,0.01774172697331392,bull,1.0,-0.005501202533691218,10,2024-10
2024-10-31,1.492178708809286,0.035244174379170684,bull,1.0,0.0,10,2024-10
2024-11-01,1.4288628205290868,-0.0424318400379291,bull,1.0,-0.04243184003792908,10,2024-11
2024-11-04,1.4696041523972554,0.028513116362760993,bull,1.0,-0.015128587667655683,10,2024-11
2024-11-05,1.5804928817340596,0.07545482853727625,bull,1.0,0.0,10,2024-11
2024-11-06,1.6047497343325265,0.015347650646710577,bull,1.0,0.0,10,2024-11
2024-11-07,1.5922221253009423,-0.007806581153163306,bull,1.0,-0.0078065811531633725,10,2024-11
2024-11-08,1.6079389735179037,0.009871014833430192,bull,1.0,0.0,10,2024-11
2024-11-11,1.6547517211787743,0.029113510171628023,bull,1.0,0.0,10,2024-11
2024-11-12,1.6288479552327246,-0.01565417072211711,bull,1.0,-0.015654170722117135,10,2024-11
2024-11-13,1.607854568412477,-0.012888487690214367,bull,1.0,-0.028340899825678882,10,2024-11
2024-11-14,1.5424982390735007,-0.04064815974215022,bull,1.0,-0.06783705414447858,10,2024-11
2024-11-15,1.4826362873367216,-0.038808440891793236,bull,1.0,-0.10401284473023245,10,2024-11
2024-11-18,1.4468436632913322,-0.024141203308657832,bull,1.0,-0.12564305280754587,10,2024-11
2024-11-19,1.4976498120723347,0.03511516141656046,bull,1.0,-0.09493986747119196,10,2024-11
2024-11-20,1.5244395717527415,0.017887866351972693,bull,1.0,-0.07875027278001806,10,2024-11
2024-11-21,1.5293222421040609,0.0032029281066915166,bull,1.0,-0.07579957613542343,10,2024-11
2024-11-22,1.4699915300986073,-0.03879542870168782,bull,1.0,-0.11165432778553136,10,2024-11
2024-11-25,1.5117378601352014,0.028399027601059612,bull,1.0,-0.08642617452103085,10,2024-11
2024-11-26,1.497633372530819,-0.009329982384062909,bull,1.0,-0.09494980221929056,10,2024-11
2024-11-27,1.5555538688511314,0.03867468325871621,bull,1.0,-0.059947272486883155,10,2024-11
2024-11-28,1.5470650163382382,-0.0054571253897898525,bull,1.0,-0.06507725809393611,10,2024-11
2024-11-29,1.5481882073222206,0.0007260140796413904,bull,1.0,-0.06439849101993526,10,2024-11
2024-12-02,1.5894998512560465,0.026683864234620013,bull,1.0,-0.039433027376605576,10,2024-12
2024-12-03,1.5883440714017971,-0.0007271342953168449,bull,1.0,-0.040131488565348795,10,2024-12
2024-12-04,1.5605779302573453,-0.01748118788893558,bull,1.0,-0.056911130362410925,10,2024-12
2024-12-05,1.587785397941874,0.017434225588492114,bull,1.0,-0.04046910625915318,10,2024-12
2024-12-06,1.6367940451738856,0.030866039765536236,bull,1.0,-0.010852187536687652,10,2024-12
2024-12-09,1.618573599394686,-0.011131788897279393,bull,1.0,-0.021863172173234947,10,2024-12
2024-12-10,1.6584448798560911,0.024633591253629888,bull,1.0,0.0,10,2024-12
2024-12-11,1.6820678900313246,0.014244073144766334,bull,1.0,0.0,10,2024-12
2024-12-12,1.7033884695285173,0.012675219367510702,bull,1.0,0.0,10,2024-12
2024-12-13,1.680183798483109,-0.01362265358754661,bull,1.0,-0.01362265358754671,10,2024-12
2024-12-16,1.6638738173651704,-0.009707260082297789,bull,1.0,-0.023197675028459146,10,2024-12
2024-12-17,1.5681871854716813,-0.05750834642317635,bull,1.0,-0.07937196151988657,10,2024-12
2024-12-18,1.5943854577316776,0.016706087450980043,bull,1.0,-0.06399186899921352,10,2024-12
2024-12-19,1.6008881588195747,0.004078499999083186,bull,1.0,-0.060174359837784845,10,2024-12
2024-12-20,1.6316130256965,0.019192388117593717,bull,1.0,-0.04213686138892562,10,2024-12
2024-12-23,1.5288497414927396,-0.06298263288250777,bull,1.0,-0.10246560379975363,10,2024-12
2024-12-24,1.5234289035334811,-0.0035456970113790344,bull,1.0,-0.10564798882597072,10,2024-12
2024-12-25,1.4852423467925484,-0.025066188945451706,bull,1.0,-0.12806598532180377,10,2024-12
2024-12-26,1.5073332305707563,0.014873588694743502,bull,1.0,-0.11509719741852388,10,2024-12
2024-12-27,1.5428805061300193,0.02358289118710857,bull,1.0,-0.09422863091407752,10,2024-12
2024-12-30,1.4807829174057139,-0.040247827668821595,bull,1.0,-0.1306839608844004,10,2024-12
2024-12-31,1.4231108077109462,-0.038947038770414354,bull,1.0,-0.16454124636357872,10,2024-12
2025-01-02,1.398692722525663,-0.01715824590255165,bull,1.0,-0.17887625309991176,10,2025-01
2025-01-03,1.3079692668303073,-0.06486303548611695,bull,1.0,-0.23213683183358547,10,2025-01
2025-01-06,1.2919366499051737,-0.012257640398529092,bull,1.0,-0.24154902242424467,10,2025-01
2025-01-07,1.3418957225451884,0.03866990896471712,bull,1.0,-0.21221979216718947,10,2025-01
2025-01-08,1.331255979429453,-0.007928889657353545,bull,1.0,-0.21846601450934283,10,2025-01
2025-01-09,1.3333940046034085,0.001606021086096399,bull,1.0,-0.21721085444914393,10,2025-01
2025-01-10,1.2904748185333388,-0.03218792489083927,bull,1.0,-0.242407212671499,10,2025-01
2025-01-13,1.2802636396658071,-0.007912730043920527,bull,1.0,-0.24840183988085074,10,2025-01
2025-01-14,1.3377819675293092,0.04492694010939516,bull,1.0,-0.21463483435484607,10,2025-01
2025-01-15,1.3237592108718523,-0.010482094240928441,bull,1.0,-0.22286710603468096,10,2025-01
2025-01-16,1.3347768822293302,0.008323017711220505,bull,1.0,-0.21639901519423546,10,2025-01
2025-01-17,1.3502649351026945,0.011603477015196963,bull,1.0,-0.20730651917795606,10,2025-01
2025-01-20,1.3755242763019706,0.018706951904483127,bull,1.0,-0.1924776403572208,10,2025-01
2025-01-21,1.365708508600348,-0.007136019240614078,bull,1.0,-0.19824013545285774,10,2025-01
2025-01-22,1.346603102252949,-0.013989373447617427,bull,1.0,-0.20945625361331893,10,2025-01
2025-01-23,1.3409295317694667,-0.00421324625941385,bull,1.0,-0.2127870090956856,10,2025-01
2025-01-24,1.3507869852593353,0.007351209184617547,bull,1.0,-0.20700004172669959,10,2025-01
2025-01-27,1.333103804027299,-0.013091021326831332,bull,1.0,-0.21738122109263172,10,2025-01
2025-02-05,1.3379260535803355,0.003617309873745867,bull,1.0,-0.21455024645631104,10,2025-02
2025-02-06,1.365518097686692,0.020622996340133582,bull,1.0,-0.1983519190636207,10,2025-02
2025-02-07,1.3835782994540475,0.013225897040801593,bull,1.0,-0.18774940408219998,10,2025-02
2025-02-10,1.3837306501861373,0.00011011355999862452,bull,1.0,-0.18765996427747245,10,2025-02
2025-02-11,1.3666744965578994,-0.012326209313888926,bull,1.0,-0.1976730375918403,10,2025-02
2025-02-12,1.3807240806084375,0.010280124554839832,bull,1.0,-0.18942501648457816,10,2025-02
2025-02-13,1.3688175998843632,-0.008623359939393282,bull,1.0,-0.19641489632529935,10,2025-02
2025-02-14,1.4336969277575133,0.047398081291934686,bull,1.0,-0.15832650425633807,10,2025-02
2025-02-17,1.4326920174346125,-0.0007009224219184156,bull,1.0,-0.15891645208143929,10,2025-02
2025-02-18,1.3838462775786362,-0.0340936776791985,bull,1.0,-0.18759208346545136,10,2025-02
2025-02-19,1.4179106901957554,0.024615748995417908,bull,1.0,-0.16759405411014644,10,2025-02
2025-02-20,1.416228841557906,-0.0011861456786231737,bull,1.0,-0.16858140882572398,10,2025-02
2025-02-21,1.452858395551128,0.025864149153273744,bull,1.0,-0.14707747437478763,10,2025-02
2025-02-24,1.4408847942859955,-0.00824140969401943,bull,1.0,-0.1541067583457228,10,2025-02
2025-02-25,1.4332894125294522,-0.005271331744677732,bull,1.0,-0.15856574224306338,10,2025-02
2025-02-26,1.4671859701350236,0.023649485797673578,bull,1.0,-0.13866625471456456,10,2025-02
2025-02-27,1.5032215691591906,0.0245610302699738,bull,1.0,-0.11751101052405921,10,2025-02
2025-02-28,1.4491700429493668,-0.03595712522942091,bull,1.0,-0.14924277763223082,10,2025-02
2025-03-03,1.444496978911574,-0.0032246485224619046,bull,1.0,-0.15198617065231287,10,2025-03
2025-03-04,1.451182470544995,0.004628248955188808,bull,1.0,-0.14806135153264877,10,2025-03
2025-03-05,1.4498287734117097,-0.0009328235151413677,bull,1.0,-0.14885605993739684,10,2025-03
2025-03-06,1.508306784524163,0.04033442581970828,bull,1.0,-0.11452565782504755,10,2025-03
2025-03-07,1.4773778592941014,-0.02050572572331094,bull,1.0,-0.1326829518207163,10,2025-03
2025-03-10,1.467745491348372,-0.006519908150194976,bull,1.0,-0.13833777931194352,10,2025-03
2025-03-11,1.4599441204780343,-0.005315206836827658,bull,1.0,-0.1429176922383807,10,2025-03
2025-03-12,1.4867708950259237,0.018375206401122758,bull,1.0,-0.1271686279305104,10,2025-03
2025-03-13,1.4462667309364876,-0.027243043447342907,bull,1.0,-0.15094721092200342,10,2025-03
2025-03-14,1.4950336303597773,0.03371916008308656,bull,1.0,-0.12231786400809132,10,2025-03
2025-03-17,1.5140273959962816,0.012704574165287197,bull,1.0,-0.1111672862178345,10,2025-03
2025-03-18,1.5135925191980504,-0.0002872317894519256,bull,1.0,-0.11142258722873752,10,2025-03
2025-03-19,1.5381121166652814,0.016199602704314565,bull,1.0,-0.09702798616981537,10,2025-03
2025-03-20,1.557874084133573,0.012848196990435611,bull,1.0,-0.08542642385927468,10,2025-03
2025-03-21,1.5657562242597194,0.005059548911188151,bull,1.0,-0.08079909411791034,10,2025-03
2025-03-24,1.5379434061695587,-0.017763185391972733,bull,1.0,-0.0971270302215632,10,2025-03
2025-03-25,1.5290131790311512,-0.005806603222578522,bull,1.0,-0.1023696553174577,10,2025-03
2025-03-26,1.5371311736254372,0.005309303219629457,bull,1.0,-0.09760386363839757,10,2025-03
2025-03-27,1.5097453489429042,-0.017816192366941243,bull,1.0,-0.1136811267950004,10,2025-03
2025-03-28,1.48792570334777,-0.014452533740482698,bull,1.0,-0.12649068021482235,10,2025-03
2025-03-31,1.481026340322159,-0.004636900222966578,bull,1.0,-0.13054105577449757,10,2025-03
2025-04-01,1.4938628856964076,0.008667330907468053,bull,1.0,-0.12300516739443736,10,2025-04
2025-04-02,1.4966898485391555,0.0018923844148052496,bull,1.0,-0.12134555604134979,10,2025-04
2025-04-03,1.5168832854842869,0.013492065149530396,bull,1.0,-0.10949069303953514,10,2025-04
2025-04-07,1.2964909303671555,-0.14529288919336203,recover,1.0,-0.23887536310139956,10,2025-04
2025-04-08,1.3656139509132719,0.053315467873378194,recover,1.0,-0.1982956469751955,10,2025-04
2025-04-09,1.4143062873814018,0.03565600397943082,recover,1.0,-0.169710073373416,10,2025-04
2025-04-10,1.4392072225098564,0.017606465693197716,recover,1.0,-0.15509160226485733,10,2025-04
2025-04-11,1.4391994742938736,-5.383669468705596e-06,recover,1.0,-0.15509615097240198,10,2025-04
2025-04-14,1.481197337765236,0.029181405511538427,recover,1.0,-0.13044066913566799,10,2025-04
2025-04-15,1.4780311552907572,-0.0021375831523271376,recover,1.0,-0.1322994245112725,10,2025-04
2025-04-16,1.4684609635010846,-0.006474959445486177,recover,0.5,-0.13791775054838698,10,2025-04
2025-04-17,1.4716756664219377,0.002189164711051511,recover,0.5,-0.1360305105098637,10,2025-04
2025-04-18,1.4728405742287394,0.0007915519929971692,recover,0.5,-0.13534663373856906,10,2025-04
2025-04-21,1.4858393618875148,0.008825658313753626,recover,0.5,-0.1277154985681089,10,2025-04
2025-04-22,1.4898031718285711,0.0026677244140450034,recover,0.5,-0.12538848390764595,10,2025-04
2025-04-23,1.4876720649957773,-0.0014304620053788852,bull,0.5,-0.12663958245088294,10,2025-04
2025-04-24,1.4840810122992052,-0.0024138738510104344,recover,0.5,-0.12874776432531237,10,2025-04
2025-04-25,1.4982111414075303,0.009521130579276133,recover,0.5,-0.12045245802196738,10,2025-04
2025-04-28,1.4791036987658144,-0.012753504571969134,recover,0.5,-0.13166977161984839,10,2025-04
2025-04-29,1.4840918366921412,0.0033724058228568553,recover,0.5,-0.1287414097014966,10,2025-04
2025-04-30,1.4845368322702277,0.00029984369368824,recover,0.5,-0.1284801683076238,10,2025-04
2025-05-06,1.5010927408088848,0.011152238313507512,bull,0.5,-0.11876077144964248,10,2025-05
2025-05-07,1.4987227128701779,-0.0015788684298278116,bull,0.5,-0.12015213224672647,10,2025-05
2025-05-08,1.502952059278024,0.0028219672468609964,bull,0.5,-0.11766923038170629,10,2025-05
2025-05-09,1.4973998321847735,-0.0036942143689652654,bull,0.5,-0.12092874938901028,10,2025-05
2025-05-12,1.5023917398232833,0.00333371724185822,bull,0.5,-0.11799817440402662,10,2025-05
2025-05-13,1.5038440379448852,0.00096665741903807,bull,0.5,-0.11714558079570905,10,2025-05
2025-05-14,1.5138518670553165,0.006654831789676542,bull,0.5,-0.11127033314113183,10,2025-05
2025-05-15,1.5010035525486047,-0.008487167593024664,bull,0.5,-0.11881313076865602,10,2025-05
2025-05-16,1.5044667064781092,0.002307225671534513,bull,0.5,-0.11678003380254644,10,2025-05
2025-05-19,1.5082216559468034,0.002495867440951455,bull,0.5,-0.114575633845716,10,2025-05
2025-05-20,1.5318367135675723,0.015657551081869572,bull,1.0,-0.10071205660352331,10,2025-05
2025-05-21,1.507606650662112,-0.01581765386013616,bull,1.0,-0.11493668201276247,10,2025-05
2025-05-22,1.4927214229751882,-0.00987341604017632,bull,1.0,-0.12367528037314934,10,2025-05
2025-05-23,1.4877775151009944,-0.0033120097280710525,bull,1.0,-0.1265776763695025,10,2025-05
2025-05-26,1.490344186091166,0.0017251712464529836,bull,1.0,-0.12507087329076505,10,2025-05
2025-05-27,1.4913058670216206,0.0006452743865676847,bull,1.0,-0.12450630393523755,10,2025-05
2025-05-28,1.4944946474086447,0.0021382470608746645,bull,1.0,-0.1226342821128128,10,2025-05
2025-05-29,1.5254619826218578,0.020720940865802583,bull,1.0,-0.10445443895478987,10,2025-05
2025-05-30,1.5232466039621573,-0.0014522673687959462,bull,1.0,-0.10575501055036593,10,2025-05
2025-06-03,1.5548921001133227,0.020775031481344866,bull,1.0,-0.08717704274251492,10,2025-06
2025-06-04,1.5695310115296635,0.009414744222620963,bull,1.0,-0.0785830480793993,10,2025-06
2025-06-05,1.5685931863862084,-0.0005975193459485609,bull,1.0,-0.07913361253385674,10,2025-06
2025-06-06,1.5702625451544903,0.0010642394616847573,bull,1.0,-0.07815359018537626,10,2025-06
2025-06-09,1.6013872454965414,0.019821335252563865,bull,1.0,-0.05988136344506834,10,2025-06
2025-06-10,1.5791276772137184,-0.013900178326898684,bull,1.0,-0.07294918014162277,10,2025-06
2025-06-11,1.5940118417507096,0.009425561182774824,bull,1.0,-0.06421120591950592,10,2025-06
2025-06-12,1.5910248964997622,-0.0018738538652679272,bull,1.0,-0.06596473736836808,10,2025-06
2025-06-13,1.5580732285058345,-0.02071096943009564,bull,1.0,-0.08530951313936318,10,2025-06
2025-06-16,1.5778294199862999,0.012679886361574478,bull,1.0,-0.07371134170995712,10,2025-06
2025-06-17,1.6060847391551056,0.017907714744633783,bull,1.0,-0.057123628646109405,10,2025-06
2025-06-18,1.5788667550739799,-0.016946792045010088,bull,1.0,-0.07310235843559744,10,2025-06
2025-06-19,1.5484159295707145,-0.01928650749368555,bull,1.0,-0.0909789767455088,10,2025-06
2025-06-20,1.5233804205811046,-0.016168465146539038,bull,1.0,-0.10567645147747029,10,2025-06
2025-06-23,1.5532986168375011,0.019639346713530785,bull,1.0,-0.0881125212339612,10,2025-06
2025-06-24,1.5877129246282933,0.022155628942011955,bull,1.0,-0.067909080617554,10,2025-06
2025-06-25,1.6063777318015657,0.011755782096213807,bull,1.0,-0.05695162287543444,10,2025-06
2025-06-26,1.5969564145003987,-0.005864945158696268,bull,1.0,-0.0624825498892675,10,2025-06
2025-06-27,1.6075758772410926,0.006649813760894697,bull,1.0,-0.056248233448442174,10,2025-06
2025-06-30,1.635955173880472,0.017653472561484175,bull,1.0,-0.039587737532772053,10,2025-06
2025-07-01,1.649835609027564,0.008484606038543166,bull,1.0,-0.0314390178511518,10,2025-07
2025-07-02,1.6351935772493762,-0.008874842861961264,bull,1.0,-0.040034844369949765,10,2025-07
2025-07-03,1.6372778927883338,0.001274659812732204,bull,1.0,-0.038811215364444915,10,2025-07
2025-07-04,1.621217725055374,-0.009809066502210495,bull,1.0,-0.048239580074113886,10,2025-07
2025-07-07,1.6179492638644475,-0.0020160532052010847,bull,1.0,-0.050158379719288944,10,2025-07
2025-07-08,1.6340283724917906,0.00993795602028862,bull,1.0,-0.040718895470699644,10,2025-07
2025-07-09,1.6616082364182818,0.016878448618633097,bull,1.0,-0.0245277186370763,10,2025-07
2025-07-10,1.6710751720712218,0.005697453494421023,bull,1.0,-0.018970010678914323,10,2025-07
2025-07-11,1.674876617115488,0.0022748498139401724,bull,1.0,-0.016738314790237515,10,2025-07
2025-07-14,1.6624586552797798,-0.007414254703188129,bull,1.0,-0.024028467364268672,10,2025-07
2025-07-15,1.6486931974121029,-0.00828018057709843,bull,1.0,-0.0321096878926001,10,2025-07
2025-07-16,1.690838555223575,0.02556288694441538,bull,1.0,-0.007367617269603832,10,2025-07
2025-07-17,1.7027710422816271,0.007057141571079474,bull,1.0,-0.00036247001663753016,10,2025-07
2025-07-18,1.714017234918225,0.006604641703049097,bull,1.0,0.0,10,2025-07
2025-07-21,1.7140440716999665,1.56572414761638e-05,bull,1.0,0.0,10,2025-07
2025-07-22,1.732498414922714,0.010766551180008256,bull,1.0,0.0,10,2025-07
2025-07-23,1.7079914484933165,-0.014145448110260285,bull,1.0,-0.014145448110260339,10,2025-07
2025-07-24,1.729454541714494,0.012566276745770955,bull,1.0,-0.0017569269801357183,10,2025-07
2025-07-25,1.7092504901705137,-0.011682325875967337,bull,1.0,-0.013418727862580738,10,2025-07
2025-07-28,1.7156187502186933,0.0037257617211764794,bull,1.0,-0.00974296112402146,10,2025-07
2025-07-29,1.7179261652164965,0.001344946246075407,bull,1.0,-0.008411118636935418,10,2025-07
2025-07-30,1.7222450062393908,0.002513985240075646,bull,1.0,-0.005918278824965419,10,2025-07
2025-07-31,1.7285164163950857,0.0036414157875184093,bull,1.0,-0.002298413951395163,10,2025-07
2025-08-01,1.7360652249895687,0.004367218339890922,bull,1.0,0.0,10,2025-08
2025-08-04,1.7675364310648332,0.01812789382694631,bull,1.0,0.0,10,2025-08
2025-08-05,1.7755057755723391,0.004508729985669935,bull,1.0,0.0,10,2025-08
2025-08-06,1.7729633122302029,-0.0014319656838720164,bull,1.0,-0.0014319656838720721,10,2025-08
2025-08-07,1.7532821441072066,-0.011100719336509836,bull,1.0,-0.012516789171225682,10,2025-08
2025-08-08,1.7621840768768495,0.00507729620104933,bull,1.0,-0.007503044416284885,10,2025-08
2025-08-11,1.794325836662532,0.018239728872506966,bull,1.0,0.0,10,2025-08
2025-08-12,1.820351896713995,0.014504645432666687,bull,1.0,0.0,10,2025-08
2025-08-13,1.834417145890704,0.007726664938849803,bull,1.0,0.0,10,2025-08
2025-08-14,1.816570103276046,-0.009728999020008743,bull,1.0,-0.009728999020008785,10,2025-08
2025-08-15,1.8704332682494447,0.02965102468451987,bull,1.0,0.0,10,2025-08
2025-08-18,1.9519691621068807,0.04359198226502153,bull,1.0,0.0,10,2025-08
2025-08-19,1.931772908730772,-0.01034660473545054,bull,1.0,-0.010346604735450626,10,2025-08
